#Constant Voltage
VD,0.74
VS,0
#Data
VG,ID
0.0,0.0
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.06,0.0
0.07,0.0
0.08,0.0
0.09,0.0
0.1,0.0
0.11,0.0
0.12,0.0
0.13,0.0
0.14,0.0
0.15,0.0
0.16,0.0
0.17,0.0
0.18,0.0
0.19,0.0
0.2,0.0
0.21,0.0
0.22,0.0
0.23,0.0
0.24,0.0
0.25,0.0
0.26,0.0
0.27,0.0
0.28,0.0
0.29,0.0
0.3,0.0
0.31,0.0
0.32,0.0
0.33,0.0
0.34,0.0
0.35,0.0
0.36,0.0
0.37,0.0
0.38,0.0
0.39,0.0
0.4,0.0
0.41,0.0
0.42,0.0
0.43,0.0
0.44,0.0
0.45,0.0
0.46,0.0
0.47,0.0
0.48,0.0
0.49,0.0
0.5,0.0
0.51,0.0
0.52,0.0
0.53,0.0
0.54,0.0
0.55,0.0
0.56,0.0
0.57,0.0
0.58,0.0
0.59,0.0
0.6,0.0
0.61,0.0
0.62,0.0
0.63,1e-07
0.64,1e-07
0.65,2e-07
0.66,3e-07
0.67,5e-07
0.68,7e-07
0.69,1.1e-06
0.7,1.6e-06
0.71,2.4e-06
0.72,3.4e-06
0.73,4.7e-06
0.74,6.1e-06
0.75,8.3e-06
0.76,1.08e-05
0.77,1.37e-05
0.78,1.71e-05
0.79,2.09e-05
0.8,2.53e-05
0.81,3.01e-05
0.82,3.5e-05
0.83,4.06e-05
0.84,4.7e-05
0.85,5.32e-05
0.86,6.01e-05
0.87,6.76e-05
0.88,7.57e-05
0.89,8.34e-05
0.9,9.18e-05
0.91,9.86e-05
0.92,0.0001098
0.93,0.000119
0.94,0.0001283
0.95,0.0001381
0.96,0.000148
0.97,0.000158
0.98,0.0001681
0.99,0.0001781
1.0,0.000189
1.01,0.0001997
1.02,0.0002104
1.03,0.0002212
1.04,0.0002321
1.05,0.0002421
1.06,0.0002546
1.07,0.0002635
1.08,0.0002756
1.09,0.0002872
1.1,0.0002983
1.11,0.0003094
1.12,0.0003207
1.13,0.0003315
1.14,0.0003423
1.15,0.0003531
1.16,0.0003653
1.17,0.0003761
1.18,0.0003879
1.19,0.0003988
1.2,0.0004096
1.21,0.0004215
1.22,0.0004324
1.23,0.000443
1.24,0.0004549
1.25,0.0004669
1.26,0.0004768
1.27,0.0004874
1.28,0.000499
1.29,0.00051
1.3,0.0005206
1.31,0.0005321
1.32,0.000543
1.33,0.0005535
1.34,0.000565
1.35,0.0005756
1.36,0.0005865
1.37,0.0005976
1.38,0.0006083
1.39,0.0006187
1.4,0.0006313
1.41,0.0006407
1.42,0.000651
1.43,0.0006616
1.44,0.0006724
1.45,0.0006834
1.46,0.0006935
1.47,0.0007067
1.48,0.0007146
1.49,0.0007249
1.5,0.0007352
1.51,0.0007456
1.52,0.0007561
1.53,0.0007666
1.54,0.0007778
1.55,0.000787
1.56,0.0007976
1.57,0.0008077
1.58,0.0008177
1.59,0.0008276
1.6,0.0008378
1.61,0.0008483
1.62,0.0008578
1.63,0.000868
1.64,0.0008784
1.65,0.0008874
1.66,0.0008976
1.67,0.0009073
1.68,0.0009172
1.69,0.0009263
1.7,0.0009373
1.71,0.0009456
1.72,0.0009535
1.73,0.0009653
1.74,0.0009748
1.75,0.000984
1.76,0.000994
1.77,0.0010036
1.78,0.0010121
1.79,0.0010225
1.8,0.0010311
1.81,0.0010401
1.82,0.0010492
1.83,0.0010587
1.84,0.0010673
1.85,0.0010767
